document_id,document_text,full_text,entity,entity_type,gold_answer,encoded_label,entity_word_count,doc_length,deepseek_answer,deepseek_encoded
brexit_ru.txt_file_10,"Тереза Мэй рассчитывает усидеть в седле до завершения процедуры Brexit  Тем не менее, по сведениям британских СМИ, на предстоящей в конце сентября конференции партии тори противники Мэй навяжут ей сер...","ru-10
ru
2018-09-20
https://rg.ru/2018/09/20/tereza-mej-rasschityvaet-usidet-v-sedle-do-zaversheniia-procedury-brexit.html
Тереза Мэй рассчитывает усидеть в седле до завершения процедуры Brexit

Тем не менее, по сведениям британских СМИ, на предстоящей в конце сентября конференции партии тори противники Мэй навяжут ей серьезный бой, из которого не факт, что она выйдет победителем. Фаворит букмекеров в качестве возможного сменщика нынешнего премьера, бывший министр иностранных дел Британии Борис Джонсон намерен выступить с альтернативным докладом, который не оставит камня на камне от взглядов главы правительства на условия ""брекзита"". С точки зрения Джонсона, ""Лондон обернул британскую конституцию поясом смертника и вручил детонатор Мишелю Барнье (главному переговорщику Брюсселя по ""брекзиту"". - От ред.)"". С этой метафорой и предстоит сражаться на конференции главе правительства Альбиона.

Ради будущего торгового договора с единой Европой Лондон действительно согласился на множество уступок. Во-первых, он заплатит Брюсселю 39 миллиардов фунтов стерлингов. Во-вторых, будет выполнять законы ЕС. И, наконец, самое неприятное - от Британии требуют, чтобы она оставила Северную Ирландию в составе таможенного союза единой Европы. Это означает, по мнению Джонсона, что Британия может потерять Северную Ирландию, поскольку их союз в любой момент окажется в состоянии разорвать Брюссель. Понятно, что для гордых англичан такая потенциальная зависимость выглядит неприемлемой, да и терять территории Соединенного Королевства тоже не хочется. ""Мы сумели низвести великий британский брексит до двух ужасающих вариантов - или мы раскалываем наш союз, или вся страна навсегда обязана выполнять европейские законы"", - с присущим ему пафосом восклицает Джонсон, обращаясь к однопартийцам. Он убежден, что действия нынешнего премьера означают, что Британия ""направилась к статусу колонии"", не получив ничего взамен от единой Европы. Чем ответит Мэй на эти обвинения, схожие по составу с государственной изменой, не ясно. Судя по ее выступлению в четверг на экстренном саммите Евросоюза в Брюсселе, британский премьер рассчитывает на значительные уступки со стороны бывших коллег по единой Европе. И не прочь пошантажировать их возможным приходом Джонсона к власти на Альбионе: ведь в этом случае Брюсселю придется иметь дело с непредсказуемым, ""идейным"" переговорщиком, с которым практически невозможно договориться полюбовно.

При всей ""конспирологичности"" нельзя полностью исключать версию, что экс-глава британского МИДа закулисно договорился с Мэй. И теперь действует по классической схеме боевиков - в то время как Борис Джонсон на публике изображает ""плохого полицейского"", Мэй в глазах Евросоюза выглядит белой и пушистой овечкой. Этот план, если он действительно существует, срабатывает на пятерку - перед началом открывшегося в среду экстренного саммита Евросоюза австрийский канцлер Себастьян Курц заявил, что ""брекзит"" без сделки был бы для всех проигрышным"", и ""значительно лучше договориться"". А европейские СМИ, ссылаясь на свои источники, утверждают: в Брюсселе хотят ""спасти Терезу"" от возможной отставки на конференции Консервативной партии и ради этого пойдут на уступки Лондону. В противном случае избежать хаоса, который возникнет, если Джонсон займет кресло британского премьера, избежать не удастся. А вариант триумфального возвращения Джонсона в правительство исключать нельзя - в британских букмекерских конторах критикующий договоренности с Евросоюзом бывший министр иностранных дел считается кандидатом - фаворитом на пост премьера.

Кстати, Мэй тоже не прочь попугать своих европейских собеседников. В частности, она заявила, что в Лондоне уже готовятся к возможному выходу из состава Евросоюза по жесткому сценарию, без соглашения. ""По некоторым вопросам будут серьезные трудности и для Британии, и для Евросоюза"", - равнодушно констатировала премьер. Однако эксперты Международного валютного фонда предполагают, что в случае такого сценария Лондон потеряет значительно больше, чем единая Европа. Пока политики по обе стороны Ла-Манша пытаются взять друг друга ""на слабо"", британский бизнес создает запасы европейских товаров, включая лекарственные препараты. Со своей стороны Еврокомиссия готовит пакет экстренных законов в области регулирования финансовых рынков. Впрочем, даже договорившись с руководством Евросоюза об условиях выхода Британии и благополучно пережив в качестве премьера конференцию тори, Мэй не может быть уверенной, что далее все пройдет гладко. Дело в том, что соглашение Лондона и Брюсселя предстоит утвердить Европейскому и британскому парламентам. А там достаточно горячих голов, готовых в пух и прах разнести выстраданный на длительных переговорах компромисс, который в конечном итоге не понравится на 100 процентов ни британцам, ни европейцам. Так, оппозиционные британские лейбористы уже заявили, что проголосуют против любой сделки с Брюсселем, которую предложит Мэй. Столь же непримиримо к достигнутым премьером компромиссам настроена часть консерваторов. Так что утверждение сделки с Евросоюзом в британском парламенте может в принципе не состояться. При этом сценарии экономическое, да и политическое будущее Альбиона выглядит непредсказуемым и весьма туманным. Впрочем, к подобным капризам погоды британцам не привыкать...
",лейбористы,ORG,ORG,2,1,5284,ORG,2
brexit_ru.txt_file_10,"Тереза Мэй рассчитывает усидеть в седле до завершения процедуры Brexit  Тем не менее, по сведениям британских СМИ, на предстоящей в конце сентября конференции партии тори противники Мэй навяжут ей сер...","ru-10
ru
2018-09-20
https://rg.ru/2018/09/20/tereza-mej-rasschityvaet-usidet-v-sedle-do-zaversheniia-procedury-brexit.html
Тереза Мэй рассчитывает усидеть в седле до завершения процедуры Brexit

Тем не менее, по сведениям британских СМИ, на предстоящей в конце сентября конференции партии тори противники Мэй навяжут ей серьезный бой, из которого не факт, что она выйдет победителем. Фаворит букмекеров в качестве возможного сменщика нынешнего премьера, бывший министр иностранных дел Британии Борис Джонсон намерен выступить с альтернативным докладом, который не оставит камня на камне от взглядов главы правительства на условия ""брекзита"". С точки зрения Джонсона, ""Лондон обернул британскую конституцию поясом смертника и вручил детонатор Мишелю Барнье (главному переговорщику Брюсселя по ""брекзиту"". - От ред.)"". С этой метафорой и предстоит сражаться на конференции главе правительства Альбиона.

Ради будущего торгового договора с единой Европой Лондон действительно согласился на множество уступок. Во-первых, он заплатит Брюсселю 39 миллиардов фунтов стерлингов. Во-вторых, будет выполнять законы ЕС. И, наконец, самое неприятное - от Британии требуют, чтобы она оставила Северную Ирландию в составе таможенного союза единой Европы. Это означает, по мнению Джонсона, что Британия может потерять Северную Ирландию, поскольку их союз в любой момент окажется в состоянии разорвать Брюссель. Понятно, что для гордых англичан такая потенциальная зависимость выглядит неприемлемой, да и терять территории Соединенного Королевства тоже не хочется. ""Мы сумели низвести великий британский брексит до двух ужасающих вариантов - или мы раскалываем наш союз, или вся страна навсегда обязана выполнять европейские законы"", - с присущим ему пафосом восклицает Джонсон, обращаясь к однопартийцам. Он убежден, что действия нынешнего премьера означают, что Британия ""направилась к статусу колонии"", не получив ничего взамен от единой Европы. Чем ответит Мэй на эти обвинения, схожие по составу с государственной изменой, не ясно. Судя по ее выступлению в четверг на экстренном саммите Евросоюза в Брюсселе, британский премьер рассчитывает на значительные уступки со стороны бывших коллег по единой Европе. И не прочь пошантажировать их возможным приходом Джонсона к власти на Альбионе: ведь в этом случае Брюсселю придется иметь дело с непредсказуемым, ""идейным"" переговорщиком, с которым практически невозможно договориться полюбовно.

При всей ""конспирологичности"" нельзя полностью исключать версию, что экс-глава британского МИДа закулисно договорился с Мэй. И теперь действует по классической схеме боевиков - в то время как Борис Джонсон на публике изображает ""плохого полицейского"", Мэй в глазах Евросоюза выглядит белой и пушистой овечкой. Этот план, если он действительно существует, срабатывает на пятерку - перед началом открывшегося в среду экстренного саммита Евросоюза австрийский канцлер Себастьян Курц заявил, что ""брекзит"" без сделки был бы для всех проигрышным"", и ""значительно лучше договориться"". А европейские СМИ, ссылаясь на свои источники, утверждают: в Брюсселе хотят ""спасти Терезу"" от возможной отставки на конференции Консервативной партии и ради этого пойдут на уступки Лондону. В противном случае избежать хаоса, который возникнет, если Джонсон займет кресло британского премьера, избежать не удастся. А вариант триумфального возвращения Джонсона в правительство исключать нельзя - в британских букмекерских конторах критикующий договоренности с Евросоюзом бывший министр иностранных дел считается кандидатом - фаворитом на пост премьера.

Кстати, Мэй тоже не прочь попугать своих европейских собеседников. В частности, она заявила, что в Лондоне уже готовятся к возможному выходу из состава Евросоюза по жесткому сценарию, без соглашения. ""По некоторым вопросам будут серьезные трудности и для Британии, и для Евросоюза"", - равнодушно констатировала премьер. Однако эксперты Международного валютного фонда предполагают, что в случае такого сценария Лондон потеряет значительно больше, чем единая Европа. Пока политики по обе стороны Ла-Манша пытаются взять друг друга ""на слабо"", британский бизнес создает запасы европейских товаров, включая лекарственные препараты. Со своей стороны Еврокомиссия готовит пакет экстренных законов в области регулирования финансовых рынков. Впрочем, даже договорившись с руководством Евросоюза об условиях выхода Британии и благополучно пережив в качестве премьера конференцию тори, Мэй не может быть уверенной, что далее все пройдет гладко. Дело в том, что соглашение Лондона и Брюсселя предстоит утвердить Европейскому и британскому парламентам. А там достаточно горячих голов, готовых в пух и прах разнести выстраданный на длительных переговорах компромисс, который в конечном итоге не понравится на 100 процентов ни британцам, ни европейцам. Так, оппозиционные британские лейбористы уже заявили, что проголосуют против любой сделки с Брюсселем, которую предложит Мэй. Столь же непримиримо к достигнутым премьером компромиссам настроена часть консерваторов. Так что утверждение сделки с Евросоюзом в британском парламенте может в принципе не состояться. При этом сценарии экономическое, да и политическое будущее Альбиона выглядит непредсказуемым и весьма туманным. Впрочем, к подобным капризам погоды британцам не привыкать...
",тори,ORG,ORG,2,1,5284,ORG,2
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Brexit,EVT,EVT,0,1,1024,EVT,0
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",The Guardian,PRO,PRO,4,2,1024,PRO,4
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Борис Джонсон,PER,PER,3,2,1024,PER,3
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Бориса Джонсона,PER,PER,3,2,1024,PER,3
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Бориса,PER,PER,3,1,1024,PER,3
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Великобритании,LOC,LOC,1,1,1024,LOC,1
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Джонсон,PER,PER,3,1,1024,PER,3
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Дэвид Дэвис,PER,PER,3,2,1024,PER,3
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",ЕС,ORG,ORG,2,1,1024,EVT,0
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",МИД Соединенного Королевства,ORG,ORG,2,3,1024,PRO,4
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Подробности.ua,PRO,PRO,4,1,1024,PRO,4
brexit_ru.txt_file_1000,"Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании  Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о ...","ru-1000
ru
2018-07-09
http://news.meta.ua/ua/cluster:60407124-Boris-Dzhonson-podal-v-otstavku-s-posta-ministra-inostrannykh-del-Velikobritanii/
Подробности.ua: Третий за сутки: Борис Джонсон покинул пост министра иностранных дел Великобритании

Таким образом, Джонсон стал третьим министром, который покинул свой пост в течении суток. Раннее о своем уходе объявили министр по вопросам выхода Великобритании из ЕС Дэвид Дэвис и заместитель министра по Brexit Стив Бейкер. Напомним, ранее премьер-министр Великобритании Тереза Мэй пообещала отправить в отставку главу МИД Соединенного Королевства Бориса Джонсона, если он попытается ослабить согласованную ее кабинетом коллективную позицию относительно будущих переговоров с ЕС.

Об этом сообщает The Guardian, передает УНН. ""Сегодня днем премьер-министр принял отставку Бориса Джонсона с поста качестве министра иностранных дел. Его замена будет объявлена в ближайшее время. Премьер-министр благодарит Бориса за его работу"", - сообщил пресс-секретарь британского парламента.
",Стив Бейкер,PER,PER,3,2,1024,PER,3
